5,"Kampung Baru Bukit Temiang",70200,74
5,"Kampung Baru Cina",70200,74
5,"Kampung Baru Templer",70200,74
5,"Kampung Baru Ulu Temiang",70200,74
5,"Kampung Benggali",70200,74
5,"Kampung Dato Hj Mohd Said",70200,74
5,"Kampung Kepayang",70200,74
5,"Kampung Kin Ching",70200,74
5,"Kampung Lobak",70200,74
5,"Kampung Melayu Ulu Temiang",70200,74
5,"Kampung Penghulu",70200,74
5,"Kemayan Square",70200,74
5,"Kemayan Square",70200,74
5,"Kondo Bukit Kaya",70200,74
5,"Permata Villa Kondo",70200,74
5,"Pusat Perniagaan Gerbang",70200,74
5,"Residensi Prima Seremban Utara",70200,74
5,"Seri Kenangan",70200,74
5,"Sri Bukit Jade",70200,74
5,"Taman AST",70200,74
5,"Taman Baiduri",70200,74
5,"Taman Bangawan",70200,74
5,"Taman Belian Tropika",70200,74
5,"Taman Belimbing Perdana",70200,74
5,"Taman Bukit Berlian",70200,74
5,"Taman Bukit Dawn",70200,74
5,"Taman Bukit Desa Tembaga",70200,74
5,"Taman Bukit Galena",70200,74
5,"Taman Bukit Intan",70200,74
5,"Taman Bukit Jade",70200,74
5,"Taman Bukit Kaya",70200,74
5,"Taman Bukit Kelisa",70200,74
5,"Taman Bukit Kepayang",70200,74
5,"Taman Bukit Kristal",70200,74
5,"Taman Bukit Labu",70200,74
5,"Taman Bukit Markisa",70200,74
5,"Taman Bukit Mika",70200,74
5,"Taman Bukit Mutiara",70200,74
5,"Taman Bukit Sapphire",70200,74
5,"Taman Bukit Sentosa",70200,74
5,"Taman Bukit Termiang",70200,74
5,"Taman Cheng Shiang",70200,74
5,"Taman Chip Aik",70200,74
5,"Taman Cuepacs",70200,74
5,"Taman Delima",70200,74
5,"Taman Desa Temiang",70200,74
5,"Taman Duyong",70200,74
5,"Taman Harmonium Indah",70200,74
5,"Taman Harmonium Utama",70200,74
5,"Taman Jasper",70200,74
5,"Taman Jasper Jaya",70200,74
5,"Taman Jaya Mas",70200,74
5,"Taman Kepayang Baru",70200,74
5,"Taman King Wong",70200,74
5,"Taman Kong Heong",70200,74
5,"Taman Koop",70200,74
5,"Taman Kotamas",70200,74
5,"Taman Kwan Tong",70200,74
5,"Taman Labu Jaya",70200,74
5,"Taman Labu Utama",70200,74
5,"Taman Ladang Dawn / Bukit Dawn",70200,74
5,"Taman Lam Teck Choon",70200,74
5,"Taman Lucky Height",70200,74
5,"Taman Makmur",70200,74
5,"Taman Mon't Jade",70200,74
5,"Taman Mutiara Galla",70200,74
5,"Taman Nee Yan",70200,74
5,"Taman Oakland",70200,74
5,"Taman Perindustrian Galla",70200,74
5,"Taman Permai",70200,74
5,"Taman Permai (1 - 3)",70200,74
5,"Taman Permata",70200,74
5,"Taman Saga",70200,74
5,"Taman Seni Budaya",70200,74
5,"Taman Sentosa",70200,74
5,"Taman Sentosa Baru",70200,74
5,"Taman Seri Labu",70200,74
5,"Taman Seruling Jaya",70200,74
5,"Taman Serunai Indah",70200,74
5,"Taman Setosa Baru",70200,74
5,"Taman Sri Amber",70200,74
5,"Taman Sri Pinang",70200,74
5,"Taman Suria",70200,74
5,"Taman Temiang",70200,74
5,"Taman Templer",70200,74
5,"Taman Tuanku Abd Rahman",70200,74
5,"Taman Tun Dr Ismail",70200,74
5,"Taman Union",70200,74
5,"Taman Yoon Seng",70200,74
5,"Taman Zamrud",70200,74
5,"Templer Terrace",70200,74
5,"Ulu Temiang",70200,74
5,"Biz Avenue",70300,74
5,"Bukit Nanas",70300,74
5,"Bukit Nanas Estate",70300,74
5,"Bukit Rasah",70300,74
5,"CEB Site Garden",70300,74
5,"Central Park Seremban 2",70300,74
5,"Centre Park Seremban 2",70300,74
5,"Dataran Usahawan",70300,74
5,"Emerald Park Seremban 2",70300,74
5,"Garden Avenue Seremban 2",70300,74
5,"Garden City Homes",70300,74
5,"Garden Homes Seremban 2",70300,74
5,"Green Street Homes Seremban 2",70300,74
5,"Green Tech. Park",70300,74
5,"Jalan Bukit Nenas",70300,74
5,"Jalan Bukit Rasah",70300,74
5,"Jalan Bukit Tembok",70300,74
5,"Jalan Dr Muthu",70300,74
5,"Jalan Good Yard",70300,74
5,"Jalan Hill",70300,74
5,"Jalan Kuala Sawah",70300,74
5,"Jalan Locoshed",70300,74
5,"Jalan Osman",70300,74
5,"Jalan Port Dickson ",70300,74
5,"Jalan Rasah",70300,74
5,"Jalan Seremban - Port Dickson (Km 4 - 4.5)",70300,74
5,"Jalan Seremban-Bukit Nenas",70300,74
5,"Jalan Ulu Ara ",70300,74
5,"Jalan Yusof",70300,74
5,"Kampung Baru Mambau",70300,74
5,"Kampung Baru Rasah",70300,74
5,"Kampung Bemban",70300,74
5,"Kampung Bukit Chedang",70300,74
5,"Kampung Datuk Mansor",70300,74
5,"Kampung Kayu Ara",70300,74
5,"Kampung Kayu Ara Hilir",70300,74
5,"Kampung Mantau",70300,74
5,"Kampung Masjid",70300,74
5,"Kampung Mawar",70300,74
5,"Kampung Melayu Rasah",70300,74
5,"Kampung Pasir",70300,74
5,"Kampung Pondok",70300,74
5,"Kampung Puchong",70300,74
5,"Kampung Ulu Ara",70300,74
5,"Kem Rasah",70300,74
5,"Ladang Shanghai",70300,74
5,"Lake View Square",70300,74
5,Mambau,70300,74
5,"Mambau (Km 13)",70300,74
5,"Mambau (Km 9)",70300,74
5,"Medan Perniagaan Mambau",70300,74
5,"Oakland Industrial Park",70300,74
5,"One Avenue",70300,74
5,"Park Avenue",70300,74
5,"Pusat Automobil Mambau",70300,74
5,"Pusat Dagangan Seremban 2",70300,74
5,"Pusat Komersial Saujana",70300,74
5,"Pusat Komersial Seksyen C",70300,74
5,"Pusat Komersial Universiti",70300,74
5,"Rasah Kemayan Golf & Country Township",70300,74
5,"Rasah Kemayan Seremban 2",70300,74
5,"Residensi Sri Mahkota",70300,74
5,"Rumah Murah Mambau",70300,74
5,"S2 Height",70300,74
5,"Seksyen E",70300,74
5,"Seksyen G",70300,74
5,"Seremban 2 Heights",70300,74
5,"Seremban 3",70300,74
5,"Sri Carcosa Seremban 2",70300,74
5,"Taman Anggor Jaya",70300,74
5,"Taman Angsamas",70300,74
5,"Taman Ara Impian",70300,74
5,"Taman Ara Sendayan",70300,74
5,"Taman Arowana Impian",70300,74
5,"Taman Arowana Indah",70300,74
5,"Taman Ban Aik",70300,74
5,"Taman Belida",70300,74
5,"Taman Belimbing Height",70300,74
5,"Taman Belinda Indah",70300,74
5,"Taman Bukit Belida Fasa II",70300,74
5,"Taman Bukit Cedang",70300,74
5,"Taman Bukit Marlin",70300,74
5,"Taman Bukit Nanas",70300,74
5,"Taman Bukit Nuri Indah",70300,74
5,"Taman Bukit Nuri Indah",70300,74
5,"Taman Bukit Rasah",70300,74
5,"Taman Bunga Raya",70300,74
5,"Taman Cenderawasih",70300,74
5,"Taman Cenderawasih Indah",70300,74
5,"Taman Ceri Indah",70300,74
5,"Taman Desa Rasah",70300,74
5,"Taman Guru Rasah",70300,74
5,"Taman Happy",70300,74
5,"Taman Harapan Baru",70300,74
5,"Taman Ho",70300,74
5,"Taman Idaman Rasah",70300,74
5,"Taman Iringan Bayu",70300,74
5,"Taman Kaloi Jaya",70300,74
5,"Taman Kelab Tuanku",70300,74
5,"Taman Kelana Jubilee",70300,74
5,"Taman Kerisi Indah",70300,74
5,"Taman Kok Ann",70300,74
5,"Taman Koop",70300,74
5,"Taman Lian",70300,74
5,"Taman Limau Emas",70300,74
5,"Taman Lucky",70300,74
5,"Taman Mambau",70300,74
5,"Taman Mambau Baru",70300,74
5,"Taman Mambau Height",70300,74
5,"Taman Mambau Jaya",70300,74
5,"Taman Mantau Indah",70300,74
5,"Taman Megah",70300,74
5,"Taman Mok Sum",70300,74
5,"Taman Negeri (Rasah)",70300,74
5,"Taman Patin Indah",70300,74
5,"Taman Raja Hanifah",70300,74
5,"Taman Rasah",70300,74
5,"Taman Rasah Jaya",70300,74
5,"Taman Rasah Jaya Utama",70300,74
5,"Taman Rasah Kemayan",70300,74
5,"Taman Rasah Utama",70300,74
5,"Taman Rimbun Ara",70300,74
5,"Taman Rimbun Harmoni",70300,74
5,"Taman Saujana Duta",70300,74
5,"Taman Saujana Indah",70300,74
5,"Taman Saujana Prima",70300,74
5,"Taman Saujana Sutera",70300,74
5,"Taman Saujana Tropika",70300,74
5,"Taman Seremban 3",70300,74
5,"Taman Seremban Jaya",70300,74
5,"Taman Serenggam",70300,74
5,"Taman Seri Putih",70300,74
5,"Taman Sungai Ujong",70300,74
5,"Taman Tuan Sheikh",70300,74
5,"Taman Yuen Lian",70300,74
5,"Taman Zaharah",70300,74
5,"Up Town Avenue",70300,74
5,"Vision Homes Seremban 2",70300,74
5,"Appartment Kasturi",70400,74
5,"Appartment Seroja",70400,74
5,"Bandar Baru Ampangan",70400,74
5,"Bandar Warisan Puteri",70400,74
5,D'palma,70400,74
5,"Flat Cengal Utama",70400,74
5,"Flat Paroi",70400,74
5,"Flat Taman Casuarina",70400,74
5,"Gedong Lalang 162",70400,74
5,"Gedung Lalang 50",70400,74
5,"Jalan Ampangan",70400,74
5,"Jalan Jelebu (Hingga Km 3.5)",70400,74
5,"Jalan Kuala Pilah",70400,74
5,"Jalan Kuala Pilah (Km 3 - 4)",70400,74
5,"Jalan Sikamat",70400,74
5,"Jalan Temiang Jaya",70400,74
5,"Jalan Tok Dagang",70400,74
5,"Jalan Tuan Haji Said 2",70400,74
5,"Jalan Tuanku Kursiah Atas 2",70400,74
5,"Jalan Tunku Kurshiah",70400,74
5,"Jalan Ujong Pasir",70400,74
5,"Kampung Baru Paroi",70400,74
5,"Kampung Baru Sikamat",70400,74
5,"Kampung Belachan",70400,74
5,"Kampung Bukit Merbah",70400,74
5,"Kampung Dato Wong Seng Chow",70400,74
5,"Kampung Durian Tiga Batang",70400,74
5,"Kampung Dusun Nyior",70400,74
5,"Kampung Gedung Lalang Lama",70400,74
5,"Kampung Ismail",70400,74
5,"Kampung Jiboi",70400,74
5,"Kampung Jiboi Baru",70400,74
5,"Kampung Merbah Indah",70400,74
5,"Kampung Paroi",70400,74
5,"Kampung Sekolah",70400,74
5,"Kampung Sentosa Ampangan",70400,74
5,"Kampung Seri Landak",70400,74
5,"Kampung Sikamat",70400,74
5,"Kampung Sri Panchor",70400,74
5,"Kampung Sungai Landak",70400,74
5,"Kampung Sungai Pupoh",70400,74
5,"Kampung Ujong Pasir",70400,74
5,"Kem Sikamat",70400,74
5,"Laman Akasia",70400,74
5,"Lot 1767 Sikamat",70400,74
5,"Lot 1768 Sikamat",70400,74
5,"Lot 780 Sikamat",70400,74
5,"Pusat Perdagangan Paroi",70400,74
5,"Pusat Perniagaan Lavender Height",70400,74
5,"Rumah Murah Km 5 Sikamat",70400,74
5,"Seremban Putra",70400,74
5,"Stadium Tuanku Abdul Rahman",70400,74
5,"Taman Ampangan",70400,74
5,"Taman Ampangan Jaya",70400,74
5,"Taman Anzac",70400,74
5,"Taman Bakawali",70400,74
5,"Taman Bukit Kelana",70400,74
5,"Taman Bukit Nibong",70400,74
5,"Taman Bukit Penaga",70400,74
5,"Taman Bukit Sarimban",70400,74
5,"Taman Bukti",70400,74
5,"Taman Bukti Setia",70400,74
5,"Taman Casurina",70400,74
5,"Taman Casurina Fasa 2",70400,74
5,"Taman College Height",70400,74
5,"Taman Coral Height",70400,74
5,"Taman Dato Shah Bandar",70400,74
5,"Taman Dato Wan",70400,74
5,"Taman Dellinia",70400,74
5,"Taman Desa Beringin",70400,74
5,"Taman Desa Jaya",70400,74
5,"Taman Desa Kiara",70400,74
5,"Taman Desa Manggis",70400,74
5,"Taman Desa Rhu",70400,74
5,"Taman Desa Ros",70400,74
5,"Taman England",70400,74
5,"Taman Golf Heights",70400,74
5,"Taman Indah (Ampangan)",70400,74
5,"Taman Jerlang Indah",70400,74
5,"Taman JS Union",70400,74
5,"Taman Jujur",70400,74
5,"Taman Kemunting",70400,74
5,"Taman Kiambang Indah",70400,74
5,"Taman Kiara Indah",70400,74
5,"Taman Kim Soon",70400,74
5,"Taman Lavender Height",70400,74
5,"Taman Megaway",70400,74
5,"Taman Meranti Jaya",70400,74
5,"Taman Murni",70400,74
5,"Taman Negeri (Ampangan)",70400,74
5,"Taman Nusa Intan",70400,74
5,"Taman NZ",70400,74
5,"Taman Panchor Jaya",70400,74
5,"Taman Paroi Jaya",70400,74
5,"Taman Pelangi",70400,74
5,"Taman Pinang Gading",70400,74
5,"Taman Pinggiran Golf",70400,74
5,"Taman PJ Perdana",70400,74
5,"Taman Pulai Impian",70400,74
5,"Taman Pulai Perdana",70400,74
5,"Taman Purba",70400,74
5,"Taman Rashibah Indah",70400,74
5,"Taman Sakura",70400,74
5,"Taman Selasih",70400,74
5,"Taman Sena Jaya",70400,74
5,"Taman Sentosa Indah",70400,74
5,"Taman Seri Landak",70400,74
5,"Taman Seri Negeri",70400,74
5,"Taman Seri Paroi",70400,74
5,"Taman Seri Rambai",70400,74
5,"Taman Seri Sentosa ",70400,74
5,"Taman Seri Tanjung",70400,74
5,"Taman Shukor",70400,74
5,"Taman Sikamat",70400,74
5,"Taman Sikamat Indah",70400,74
5,"Taman Sikamat Jaya",70400,74
5,"Taman Sikamat Utama",70400,74
5,"Taman Sri Inai",70400,74
5,"Taman Sri Penaga",70400,74
5,"Taman Sri Penaga 11",70400,74
5,"Taman Sri Pulai",70400,74
5,"Taman Sri Pulai 3",70400,74
5,"Taman Sri Telawi",70400,74
5,"Taman Suliana",70400,74
5,"Taman Suliana 2",70400,74
5,"Taman Tasek Jaya (1 & 2)",70400,74
5,"Taman Temiang Jaya",70400,74
5,"Taman Vila Palma",70400,74
5,"Taman Warisan Puteri",70400,74
5,"Taman Zaiton Indah",70400,74
5,"Tepian Gelanggang",70400,74
5,"Zon Perindustrian Tasek Jaya",70400,74
5,"Bandar Prima Senawang",70450,74
5,"Bandar Utama Senawang",70450,74
5,"City Square Senawang",70450,74
5,"Dataran Kemuning",70450,74
5,"Desa Kenanga Indah",70450,74
5,"Flat Senawang Jaya",70450,74
5,"Flat Sri Mawar",70450,74
5,"Jalan Paroi-Senawang",70450,74
5,"Jalan Tampin (Hingga Km 7)",70450,74
5,"Kampung Baru Senawang",70450,74
5,"Kawasan Industri Sinar Andalas",70450,74
5,"Kawasan Perindustrian Senawang",70450,74
5,"Kawasan Perusahaan Senawang",70450,74
5,"Medan Perniagaan Senawang Jaya",70450,"74 "
5,"Persada Cattleya",70450,"74 "
5,"Pusat Komersial Persada Cattleya",70450,74
5,"Pusat Perdagangan Bukit Emas 2",70450,74
5,"Pusat Perniagaan Senawang Jaya",70450,74
5,Senawang,70450,74
5,"Senawang Business Park",70450,74
5,"Senawang Commercial Park",70450,74
5,"Senawang Industrial Estate",70450,74
5,"Taman Alamanda",70450,74
5,"Taman Bandar Senawang",70450,74
5,"Taman Bougainvillea Idaman",70450,74
5,"Taman Bukit Emas",70450,74
5,"Taman Bukit Senawang",70450,74
5,"Taman Cempaka",70450,74
5,"Taman Desa Anggerik",70450,74
5,"Taman Desa Dahlia",70450,74
5,"Taman Desa Exora",70450,74
5,"Taman Desa Flora",70450,74
5,"Taman Desa Melor",70450,74
5,"Taman Desa Melor Indah",70450,74
5,"Taman Desa Orkid",70450,74
5,"Taman Duranta",70450,74
5,"Taman Fajar Indah",70450,74
5,"Taman Guru-Guru",70450,74
5,"Taman Imigresen",70450,74
5,"Taman Jasmine",70450,74
5,"Taman Jasmine Indah",70450,74
5,"Taman Kemuning",70450,74
5,"Taman Kobena",70450,74
5,"Taman Lily",70450,74
5,"Taman Lily Sutera",70450,74
5,"Taman Lily Sutra",70450,74
5,"Taman Marida",70450,74
5,"Taman Matahari Height (Bukit Matahari)",70450,74
5,"Taman Matahari Indah",70450,74
5,"Taman Mayang Sari",70450,74
5,"Taman Merpati",70450,74
5,"Taman Nusa Baiduri",70450,74
5,"Taman Pusat Bandar Senawang",70450,74
5,"Taman Rasa Sayang",70450,74
5,"Taman Rashidah Utama",70450,74
5,"Taman Rashidah Utama 2",70450,74
5,"Taman Rose Mewah",70450,74
5,"Taman RPKR Senawang",70450,74
5,"Taman Satria",70450,74
5,"Taman Senangin",70450,74
5,"Taman Senawang Indah",70450,74
5,"Taman Senawang Jaya",70450,74
5,"Taman Seremban Jaya",70450,74
5,"Taman Seremban Jaya Idaman",70450,74
5,"Taman Seri Kasih",70450,74
5,"Taman Seri Kiambang",70450,74
5,"Taman Seri Mawar",70450,74
5,"Taman Seri Pagi",70450,74
5,"Taman Seroja Indah",70450,74
5,"Taman Setia Hati",70450,74
5,"Taman Siantan",70450,74
5,"Taman Sri Bayu",70450,74
5,"Taman Teratai",70450,74
5,"Taman Teratai Indah",70450,74
5,"Taman Widuri",70450,74
5,"DYMM Yang Di Pertuan Besar Negeri Sembilan",70500,74
5,"YAB Menteri Besar Negeri Sembilan",70502,74
5,"Setiausaha Kerajaan Negeri",70503,74
5,"Biro Bantuan Guaman",70504,74
5,"Biro Pengaduan Awam",70505,74
5,"Mahkamah Tinggi",70506,74
5,"Amanah Raya Berhad",70508,74
5,"Penasihat Undang-Undang Negeri",70512,74
5,"Jabatan Pemegang Harta",70516,74
5,"Jabatan Perpaduan Negara",70517,74
5,"Ketua Audit Negeri",70518,74
5,"Jabatan Sumber Manusia",70532,74
5,"Jabatan Kilang & Jentera",70534,74
5,"Jabatan Perhubungan Perusahaan",70536,74
5,"Jabatan Tenaga Rakyat",70540,74
5,"Pejabat Rela Negeri",70546,74
5,"Jabatan Hal Ehwal Orang Asli",70548,74
5,"Jabatan Imigresen",70550,74
5,"Jabatan Pendaftaran Negara",70551,74
5,"Penguasa Penjara",70558,74
5,"Ketua Polis Negeri",70560,74
5,"Jabatan Kebajikan Masyarakat",70564,74
5,"Jabatan Belia & Sukan",70570,74
5,"Perpustakaan Awam Negeri",70572,74
5,"Jabatan Tanah & Galian",70576,74
5,"Jabatan Ukur & Pemetaan",70578,74
5,"Jabatan Kerja Raya",70582,74
5,"Hospital Seremban",70586,74
5,"Jabatan Kesihatan",70590,74
5,"Pegawai Kewangan Negeri",70592,74
5,"Akauntan Negeri",70594,74
5,"Jabatan Kastam & Eksais Di Raja",70596,74
5,"Lembaga Hasil Dalam Negeri",70600,74
5,"Jabatan Pendidikan",70604,74
5,"Jabatan Kemajuan Masyarakat (Kemas)",70606,74
5,"Jabatan Pembangunan Koperasi",70608,74
5,"Pejabat Mara Negeri",70609,74
5,"Bahagian Pelesenan - Kementerian Penerangan",70610,74
5,"Jabatan Pengangkutan Jalan",70620,74
5,"Jabatan Pengairan & Saliran",70626,74
5,"Jabatan Perikanan",70628,74
5,"Jabatan Pertanian",70632,74
5,"Panglima Markas 1 Breged (Kem Rasah)",70634,74
5,"Majlis Perbandaran Seremban",70644,74
5,"Jabatan Perancang Bandar & Desa",70646,74
5,"Jabatan Bomba & PenyeLamat",70648,74
5,"Jabatan Kajibumi",70658,74
5,"Jabatan Perhilitan",70664,74
5,"Pos Malaysia Berhad",70670,74
5,"Telekom Malaysia Berhad",70672,74
5,"Tenaga Nasional Berhad",70673,74
5,"Pegawai Kemajuan Negeri",70674,74
5,"Jabatan Agama Islam Negeri Sembilan",70676,74
5,"Suruhanjaya Pilihan Raya Negeri",70690,74
5,"Seremban - Peti surat    1 - 80",70700,74
5,"Seremban - Peti surat  81 - 160",70710,74
5,"Seremban - Peti surat 161 - 240",70720,74
5,"Seremban - Peti surat 241 - 320",70730,74
5,"Seremban - Peti surat 321 - 400",70740,74
5,"Seremban - Peti surat 401 & ke atas",70750,74
5,"Seremban - Beg berkunci",70990,74
5,"Andrappan Block",71000,72
5,"Arkid Mara",71000,72
5,"Ayer Meleleh",71000,72
5,"Bukit Tuan Sheikh",71000,72
5,"Ginder Singh Block",71000,72
5,"Goh San Block",71000,72
5,"Jalan Shell",71000,72
5,"Kampung Arab",71000,72
5,"Kampung Bagan Pinang",71000,72
5,"Kampung Bagan Pinang Batu 2 1/2",71000,72
5,"Kampung Benggali",71000,72
5,"Kampung Chokra",71000,72
5,"Kampung Cina",71000,72
5,"Kampung Dhoby",71000,72
5,"Kampung Gelam",71000,72
5,"Kampung Gopal Raju",71000,72
5,"Kampung Hailam",71000,72
5,"Kampung Jawa",71000,72
5,"Kampung Melayu",71000,72
5,"Kampung Paya",71000,72
5,"Kampung Raja Hitam",71000,72
5,"Kampung Teck Lin",71000,72
5,"Kompleks Pendidikan Sentosa Jalan Pantai",71000,72
5,"Kompleks Pendidikan Sri Pinang Jalan Pantai",71000,72
5,"Ladang Mann",71000,72
5,"Ladang Port Dickson Lukut",71000,72
5,"Ladang St Leonard",71000,72
5,"Ladang Sua Betong",71000,72
5,"Ladang Sunggala",71000,72
5,"Ladang Tanah Merah",71000,72
5,"PD Waterfront",71000,72
5,"Port Dickson",71000,72
5,"Quarters Pegawai Kanan TNB Batu 1 1/2 Jalan Pantai",71000,72
5,"Quarters TNB Kampung Gelam Jalan Seremban",71000,72
5,"Shell Garden",71000,72
5,"Simpang Ampat",71000,72
5,"Taman Bakti II",71000,72
5,"Taman Bukit Orkid",71000,72
5,"Taman Bukit Samudera Baru",71000,72
5,"Taman Bukit Samudra",71000,72
5,"Taman Bukit Tuan Sheikh",71000,72
5,"Taman Damai",71000,72
5,"Taman Desa Permai",71000,72
5,"Taman Desa Pinang",71000,72
5,"Taman Desa Setia Jalan Pantai",71000,72
5,"Taman Eksklusif",71000,72
5,"Taman Flora",71000,72
5,"Taman Four Sea",71000,72
5,"Taman Gelam",71000,72
